Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Product_Category,Sub_Category,Product Name,Sales_Amount,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Customer_Type,Quantity,Profit,
2833,CA-2015-148915,01-11-2015,05-11-2015,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,31.1952,24.95616,Online,Card,New,5,31.1952,
2834,CA-2018-134649,26-01-2018,31-01-2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,5.156666667,4.125333333,Online,Card,New,3,3.094,
2835,CA-2018-134649,26-01-2018,31-01-2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,0.895,0.716,Retail,Cash,New,8,1.432,
2836,CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1.555714286,1.244571429,Online,Cash,Returning,7,2.178,
2837,CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,19.44,6.48,5.184,Retail,UPI,New,3,3.888,
2838,CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,121.6,97.28,Online,Card,New,1,24.32,
2839,CA-2017-147368,09-06-2017,12-06-2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,99.38571429,79.50857143,Retail,Cash,New,7,139.14,
2840,US-2016-104185,03-09-2016,08-09-2016,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,120.33,24.066,19.2528,Retail,Card,New,5,24.066,
2841,US-2015-125521,14-03-2015,19-03-2015,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,569.96,455.968,Online,UPI,Returning,2,227.984,
2842,US-2018-135062,31-08-2018,04-09-2018,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,229.544,22.9544,18.36352,Retail,UPI,New,10,45.9088,
2843,CA-2018-135650,23-03-2018,27-03-2018,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,17.966,14.3728,Retail,UPI,Returning,8,28.7456,
2844,CA-2018-112865,18-05-2018,22-05-2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048,6.008,4.8064,Retail,Card,New,6,7.2096,
2845,US-2017-162852,27-12-2017,31-12-2017,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,93.94311111,75.15448889,Online,Cash,Returning,9,169.0976,
2846,CA-2018-138163,17-11-2018,20-11-2018,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,8.49,6.792,Online,Cash,New,6,10.188,
2847,CA-2018-152093,10-09-2018,15-09-2018,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,95.32425,76.2594,Online,UPI,Returning,8,152.5188,
2848,CA-2018-157854,08-04-2018,15-04-2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,11.256,9.0048,Retail,UPI,Returning,5,11.256,
2849,CA-2018-157854,08-04-2018,15-04-2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97,538.194,430.5552,Retail,Cash,Returning,5,538.194,
2850,CA-2017-123617,28-11-2017,03-12-2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434,1.239,0.9912,Online,UPI,Returning,6,1.4868,
2851,US-2017-128293,02-06-2017,05-06-2017,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,10.79733333,8.637866667,Retail,Cash,New,6,12.9568,
2852,CA-2018-107342,17-12-2018,22-12-2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4.022857143,3.218285714,Online,UPI,Returning,7,5.632,
2853,CA-2017-136371,19-03-2017,21-03-2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1.8725,1.498,Retail,Card,New,8,2.996,
2854,CA-2017-136371,19-03-2017,21-03-2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,3.386666667,2.709333333,Retail,Cash,New,6,4.064,
2855,CA-2018-137344,20-08-2018,20-08-2018,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29,5.755714286,4.604571429,Online,Cash,New,7,8.058,
2856,CA-2018-169810,25-07-2018,31-07-2018,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,20.23,4.046,3.2368,Online,Card,Returning,5,4.046,
2857,CA-2017-128594,26-08-2017,29-08-2017,First Class,DJ-13510,Don Jones,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,160.3136,128.25088,Online,Card,New,10,320.6272,
2858,CA-2017-154690,15-08-2017,17-08-2017,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,45.0592,36.04736,Online,UPI,Returning,5,45.0592,
2859,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,33.9,27.12,Online,Card,Returning,2,13.56,
2860,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,377.97,47.24625,37.797,Online,Card,New,8,75.594,
2861,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,203.6025,162.882,Online,UPI,New,8,325.764,
2862,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,286.93,286.93,229.544,Retail,UPI,Returning,1,57.386,
2863,CA-2018-106537,12-08-2018,17-08-2018,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.736,4.1472,3.31776,Retail,Card,Returning,5,4.1472,
2864,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,15.72,12.576,Retail,UPI,New,2,6.288,
2865,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,83.79,20.9475,16.758,Retail,Card,New,4,16.758,
2866,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,29.76,23.808,Online,Cash,New,2,11.904,
2867,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,31.92,4.56,3.648,Online,UPI,Returning,7,6.384,
2868,CA-2017-115588,10-11-2017,12-11-2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.72,2.102857143,1.682285714,Retail,Cash,New,7,2.944,
2869,CA-2017-115588,10-11-2017,12-11-2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,7.7952,6.23616,Retail,Cash,New,5,7.7952,
2870,CA-2018-143861,12-06-2018,19-06-2018,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,1.898666667,1.518933333,Retail,Card,New,9,3.4176,
2871,CA-2015-148040,22-03-2015,26-03-2015,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,24.784,19.8272,Retail,Cash,Returning,3,14.8704,
2872,CA-2015-148040,22-03-2015,26-03-2015,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,314.352,251.4816,Online,Cash,Returning,1,62.8704,
2873,CA-2018-135167,15-06-2018,20-06-2018,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,0.473333333,0.378666667,Online,Card,Returning,9,0.852,
2874,CA-2018-137022,16-11-2018,22-11-2018,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,202.82,162.256,Retail,UPI,Returning,4,162.256,
2875,US-2018-102638,29-12-2018,31-12-2018,First Class,MC-17845,Michael Chen,Consumer,United States,New York City,New York,10035,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,6.03,0.603,0.4824,Online,Card,Returning,10,1.206,
2876,US-2017-167339,21-01-2017,23-01-2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,25.59466667,20.47573333,Online,Cash,Returning,6,30.7136,
2877,US-2017-167339,21-01-2017,23-01-2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,253.372,202.6976,Online,UPI,New,4,202.6976,
2878,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,8.723333333,6.978666667,Retail,UPI,New,6,10.468,
2879,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,0.776666667,0.621333333,Online,UPI,Returning,6,0.932,
2880,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,127.485,101.988,Online,Card,New,2,50.994,
2881,CA-2017-102932,19-09-2017,23-09-2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,12.72,10.176,Retail,UPI,New,2,5.088,
2882,CA-2017-102932,19-09-2017,23-09-2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,27.93,22.344,Online,UPI,New,1,5.586,
2883,CA-2015-165540,21-02-2015,25-02-2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,2.95,2.36,Retail,Card,New,3,1.77,
2884,CA-2017-130799,11-11-2017,16-11-2017,Second Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,0.87,0.696,Retail,Cash,New,8,1.392,
2885,CA-2017-164483,30-01-2017,03-02-2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,4.364,3.4912,Retail,Cash,New,4,3.4912,
2886,US-2017-159856,18-10-2017,22-10-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,76.98,61.584,Retail,Cash,Returning,4,61.584,
2887,CA-2018-102099,18-12-2018,19-12-2018,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,0.82875,0.663,Online,UPI,New,8,1.326,
2888,CA-2018-102099,18-12-2018,19-12-2018,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2.592,2.0736,Online,Card,Returning,5,2.592,
2889,CA-2018-102099,18-12-2018,19-12-2018,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,6.48,5.184,Retail,Cash,New,5,6.48,
2890,CA-2018-164049,02-11-2018,06-11-2018,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,11.925,9.54,Online,Cash,New,2,4.77,
2891,CA-2015-142727,29-04-2015,01-05-2015,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,12.99,10.392,Online,Cash,New,4,10.392,
2892,CA-2015-142727,29-04-2015,01-05-2015,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,2.562857143,2.050285714,Retail,Cash,New,7,3.588,
2893,CA-2018-139913,23-10-2018,29-10-2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,11.56,5.78,4.624,Retail,Card,New,2,2.312,
2894,CA-2018-139913,23-10-2018,29-10-2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,3.771428571,3.017142857,Online,UPI,Returning,7,5.28,
2895,CA-2018-139913,23-10-2018,29-10-2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,9.868571429,7.894857143,Online,Card,New,7,13.816,
2896,CA-2018-139913,23-10-2018,29-10-2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,3.986666667,3.189333333,Retail,UPI,New,9,7.176,
2897,CA-2015-169033,30-03-2015,03-04-2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,8.275,6.62,Online,Card,New,6,9.93,
2898,US-2017-164630,04-01-2017,09-01-2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,106.6631111,85.33048889,Retail,Card,New,9,191.9936,
2899,US-2016-114839,26-04-2016,30-04-2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,136.1406667,108.9125333,Online,UPI,New,3,81.6844,
2900,CA-2016-166464,12-09-2016,17-09-2016,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,47.9984,38.39872,Online,UPI,New,10,95.9968,
2901,CA-2016-166464,12-09-2016,17-09-2016,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,12.6,3.15,2.52,Online,UPI,New,4,2.52,
2902,CA-2018-124898,11-09-2018,15-09-2018,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,26.38,21.104,Retail,Cash,Returning,7,36.932,
2903,CA-2017-164035,12-06-2017,17-06-2017,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,2.568888889,2.055111111,Retail,Cash,New,9,4.624,
2904,CA-2017-153577,27-06-2017,01-07-2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,5.352,4.2816,Retail,Card,Returning,7,7.4928,
2905,CA-2017-153577,27-06-2017,01-07-2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,67.45725,53.9658,Online,Cash,Returning,8,107.9316,
2906,CA-2015-127586,26-09-2015,30-09-2015,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,155.06,124.048,Retail,Card,Returning,2,62.024,
2907,CA-2018-121615,03-11-2018,09-11-2018,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.56,1.222857143,0.978285714,Online,Cash,New,7,1.712,
2908,CA-2018-121615,03-11-2018,09-11-2018,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4,8.733333333,6.986666667,Retail,UPI,Returning,6,10.48,
